Device,Algorithm,Type,Operation,Iteration,Time
Laptop,ECDH,Classical,SharedSecret,131,0.000048
Laptop,ECDSA,Classical,Sign,131,0.000103
Laptop,ECDSA,Classical,Verify,131,0.000004
Laptop,ECDH,Classical,KeyGen,132,0.000466
Laptop,ECDH,Classical,SharedSecret,132,0.000045
Laptop,ECDSA,Classical,Sign,132,0.000097
Laptop,ECDSA,Classical,Verify,132,0.000004
Laptop,ECDH,Classical,KeyGen,133,0.000459
Laptop,ECDH,Classical,SharedSecret,133,0.000048
Laptop,ECDSA,Classical,Sign,133,0.000116
Laptop,ECDSA,Classical,Verify,133,0.000004
Laptop,ECDH,Classical,KeyGen,134,0.000467
Laptop,ECDH,Classical,SharedSecret,134,0.000048
Laptop,ECDSA,Classical,Sign,134,0.000104
Laptop,ECDSA,Classical,Verify,134,0.000004
Laptop,ECDH,Classical,KeyGen,135,0.000466
Laptop,ECDH,Classical,SharedSecret,135,0.000046
Laptop,ECDSA,Classical,Sign,135,0.000101
Laptop,ECDSA,Classical,Verify,135,0.000004
Laptop,ECDH,Classical,KeyGen,136,0.000454
Laptop,ECDH,Classical,SharedSecret,136,0.000048
Laptop,ECDSA,Classical,Sign,136,0.000100
Laptop,ECDSA,Classical,Verify,136,0.000003
Laptop,ECDH,Classical,KeyGen,137,0.000449
Laptop,ECDH,Classical,SharedSecret,137,0.000048
Laptop,ECDSA,Classical,Sign,137,0.000102
Laptop,ECDSA,Classical,Verify,137,0.000004
Laptop,ECDH,Classical,KeyGen,138,0.000462
Laptop,ECDH,Classical,SharedSecret,138,0.000048
Laptop,ECDSA,Classical,Sign,138,0.000103
Laptop,ECDSA,Classical,Verify,138,0.000004
Laptop,ECDH,Classical,KeyGen,139,0.000455
Laptop,ECDH,Classical,SharedSecret,139,0.000048
Laptop,ECDSA,Classical,Sign,139,0.000099
Laptop,ECDSA,Classical,Verify,139,0.000004
Laptop,ECDH,Classical,KeyGen,140,0.000470
Laptop,ECDH,Classical,SharedSecret,140,0.000048
Laptop,ECDSA,Classical,Sign,140,0.000098
Laptop,ECDSA,Classical,Verify,140,0.000004
Laptop,ECDH,Classical,KeyGen,141,0.000457
Laptop,ECDH,Classical,SharedSecret,141,0.000047
Laptop,ECDSA,Classical,Sign,141,0.000098
Laptop,ECDSA,Classical,Verify,141,0.000004
Laptop,ECDH,Classical,KeyGen,142,0.000464
Laptop,ECDH,Classical,SharedSecret,142,0.000045
Laptop,ECDSA,Classical,Sign,142,0.000100
Laptop,ECDSA,Classical,Verify,142,0.000003
Laptop,ECDH,Classical,KeyGen,143,0.000488
Laptop,ECDH,Classical,SharedSecret,143,0.000048
Laptop,ECDSA,Classical,Sign,143,0.000101
Laptop,ECDSA,Classical,Verify,143,0.000003
Laptop,ECDH,Classical,KeyGen,144,0.000439
Laptop,ECDH,Classical,SharedSecret,144,0.000048
Laptop,ECDSA,Classical,Sign,144,0.000099
Laptop,ECDSA,Classical,Verify,144,0.000004
Laptop,ECDH,Classical,KeyGen,145,0.000459
Laptop,ECDH,Classical,SharedSecret,145,0.000045
Laptop,ECDSA,Classical,Sign,145,0.000097
Laptop,ECDSA,Classical,Verify,145,0.000003
Laptop,ECDH,Classical,KeyGen,146,0.000512
Laptop,ECDH,Classical,SharedSecret,146,0.000046
Laptop,ECDSA,Classical,Sign,146,0.000100
Laptop,ECDSA,Classical,Verify,146,0.000003
Laptop,ECDH,Classical,KeyGen,147,0.000452
Laptop,ECDH,Classical,SharedSecret,147,0.000045
Laptop,ECDSA,Classical,Sign,147,0.000098
Laptop,ECDSA,Classical,Verify,147,0.000004
Laptop,ECDH,Classical,KeyGen,148,0.000458
Laptop,ECDH,Classical,SharedSecret,148,0.000045
Laptop,ECDSA,Classical,Sign,148,0.000098
Laptop,ECDSA,Classical,Verify,148,0.000004
Laptop,ECDH,Classical,KeyGen,149,0.000435
Laptop,ECDH,Classical,SharedSecret,149,0.000045
Laptop,ECDSA,Classical,Sign,149,0.000098
Laptop,ECDSA,Classical,Verify,149,0.000004
Laptop,ECDH,Classical,KeyGen,150,0.000448
Laptop,ECDH,Classical,SharedSecret,150,0.000045
Laptop,ECDSA,Classical,Sign,150,0.000099
Laptop,ECDSA,Classical,Verify,150,0.000003
Laptop,ECDH,Classical,KeyGen,151,0.000548
Laptop,ECDH,Classical,SharedSecret,151,0.000046
Laptop,ECDSA,Classical,Sign,151,0.000100
Laptop,ECDSA,Classical,Verify,151,0.000003
Laptop,ECDH,Classical,KeyGen,152,0.000456
Laptop,ECDH,Classical,SharedSecret,152,0.000048
Laptop,ECDSA,Classical,Sign,152,0.000098
Laptop,ECDSA,Classical,Verify,152,0.000004
Laptop,ECDH,Classical,KeyGen,153,0.000461
Laptop,ECDH,Classical,SharedSecret,153,0.000048
Laptop,ECDSA,Classical,Sign,153,0.000104
Laptop,ECDSA,Classical,Verify,153,0.000003
Laptop,ECDH,Classical,KeyGen,154,0.000474
Laptop,ECDH,Classical,SharedSecret,154,0.000046
Laptop,ECDSA,Classical,Sign,154,0.000100
Laptop,ECDSA,Classical,Verify,154,0.000003
Laptop,ECDH,Classical,KeyGen,155,0.000452
Laptop,ECDH,Classical,SharedSecret,155,0.000045
Laptop,ECDSA,Classical,Sign,155,0.000105
Laptop,ECDSA,Classical,Verify,155,0.000004
Laptop,ECDH,Classical,KeyGen,156,0.000449
Laptop,ECDH,Classical,SharedSecret,156,0.000045
Laptop,ECDSA,Classical,Sign,156,0.000098
Laptop,ECDSA,Classical,Verify,156,0.000003
Laptop,ECDH,Classical,KeyGen,157,0.000453
Laptop,ECDH,Classical,SharedSecret,157,0.000045
Laptop,ECDSA,Classical,Sign,157,0.000101
Laptop,ECDSA,Classical,Verify,157,0.000004
Laptop,ECDH,Classical,KeyGen,158,0.000435
Laptop,ECDH,Classical,SharedSecret,158,0.000048
Laptop,ECDSA,Classical,Sign,158,0.000113
Laptop,ECDSA,Classical,Verify,158,0.000004
Laptop,ECDH,Classical,KeyGen,159,0.000441
Laptop,ECDH,Classical,SharedSecret,159,0.000048
Laptop,ECDSA,Classical,Sign,159,0.000100
Laptop,ECDSA,Classical,Verify,159,0.000003
Laptop,ECDH,Classical,KeyGen,160,0.000459
Laptop,ECDH,Classical,SharedSecret,160,0.000045
Laptop,ECDSA,Classical,Sign,160,0.000098
Laptop,ECDSA,Classical,Verify,160,0.000004
Laptop,ECDH,Classical,KeyGen,161,0.000448
Laptop,ECDH,Classical,SharedSecret,161,0.000045
Laptop,ECDSA,Classical,Sign,161,0.000098
Laptop,ECDSA,Classical,Verify,161,0.000004
Laptop,ECDH,Classical,KeyGen,162,0.000493
Laptop,ECDH,Classical,SharedSecret,162,0.000047
Laptop,ECDSA,Classical,Sign,162,0.000104
Laptop,ECDSA,Classical,Verify,162,0.000004
Laptop,ECDH,Classical,KeyGen,163,0.000474
Laptop,ECDH,Classical,SharedSecret,163,0.000048
Laptop,ECDSA,Classical,Sign,163,0.000102
Laptop,ECDSA,Classical,Verify,163,0.000004
Laptop,ECDH,Classical,KeyGen,164,0.000485
Laptop,ECDH,Classical,SharedSecret,164,0.000049
Laptop,ECDSA,Classical,Sign,164,0.000104
Laptop,ECDSA,Classical,Verify,164,0.000004
Laptop,ECDH,Classical,KeyGen,165,0.000459
Laptop,ECDH,Classical,SharedSecret,165,0.000049
Laptop,ECDSA,Classical,Sign,165,0.000099
Laptop,ECDSA,Classical,Verify,165,0.000003
Laptop,ECDH,Classical,KeyGen,166,0.000462
Laptop,ECDH,Classical,SharedSecret,166,0.000045
Laptop,ECDSA,Classical,Sign,166,0.000108
Laptop,ECDSA,Classical,Verify,166,0.000004
Laptop,ECDH,Classical,KeyGen,167,0.000439
Laptop,ECDH,Classical,SharedSecret,167,0.000045
Laptop,ECDSA,Classical,Sign,167,0.000166
Laptop,ECDSA,Classical,Verify,167,0.000004
Laptop,ECDH,Classical,KeyGen,168,0.000540
Laptop,ECDH,Classical,SharedSecret,168,0.000045
Laptop,ECDSA,Classical,Sign,168,0.000103
Laptop,ECDSA,Classical,Verify,168,0.000004
Laptop,ECDH,Classical,KeyGen,169,0.000439
Laptop,ECDH,Classical,SharedSecret,169,0.000056
Laptop,ECDSA,Classical,Sign,169,0.000101
Laptop,ECDSA,Classical,Verify,169,0.000003
Laptop,ECDH,Classical,KeyGen,170,0.000453
Laptop,ECDH,Classical,SharedSecret,170,0.000045
Laptop,ECDSA,Classical,Sign,170,0.000098
Laptop,ECDSA,Classical,Verify,170,0.000004
Laptop,ECDH,Classical,KeyGen,171,0.000465
Laptop,ECDH,Classical,SharedSecret,171,0.000045
Laptop,ECDSA,Classical,Sign,171,0.000105
Laptop,ECDSA,Classical,Verify,171,0.000004
Laptop,ECDH,Classical,KeyGen,172,0.000455
Laptop,ECDH,Classical,SharedSecret,172,0.000136
Laptop,ECDSA,Classical,Sign,172,0.000108
Laptop,ECDSA,Classical,Verify,172,0.000004
Laptop,ECDH,Classical,KeyGen,173,0.000469
Laptop,ECDH,Classical,SharedSecret,173,0.000048
Laptop,ECDSA,Classical,Sign,173,0.000100
Laptop,ECDSA,Classical,Verify,173,0.000004
Laptop,ECDH,Classical,KeyGen,174,0.000440
Laptop,ECDH,Classical,SharedSecret,174,0.000045
Laptop,ECDSA,Classical,Sign,174,0.000099
Laptop,ECDSA,Classical,Verify,174,0.000004
Laptop,ECDH,Classical,KeyGen,175,0.000433
Laptop,ECDH,Classical,SharedSecret,175,0.000048
Laptop,ECDSA,Classical,Sign,175,0.000098
Laptop,ECDSA,Classical,Verify,175,0.000051
Laptop,ECDH,Classical,KeyGen,176,0.000474
Laptop,ECDH,Classical,SharedSecret,176,0.000045
Laptop,ECDSA,Classical,Sign,176,0.000117
Laptop,ECDSA,Classical,Verify,176,0.000004
Laptop,ECDH,Classical,KeyGen,177,0.000454
Laptop,ECDH,Classical,SharedSecret,177,0.000048
Laptop,ECDSA,Classical,Sign,177,0.000099
Laptop,ECDSA,Classical,Verify,177,0.000003
Laptop,ECDH,Classical,KeyGen,178,0.000442
Laptop,ECDH,Classical,SharedSecret,178,0.000048
Laptop,ECDSA,Classical,Sign,178,0.000104
Laptop,ECDSA,Classical,Verify,178,0.000003
Laptop,ECDH,Classical,KeyGen,179,0.000487
Laptop,ECDH,Classical,SharedSecret,179,0.000045
Laptop,ECDSA,Classical,Sign,179,0.000100
Laptop,ECDSA,Classical,Verify,179,0.000003
Laptop,ECDH,Classical,KeyGen,180,0.000497
Laptop,ECDH,Classical,SharedSecret,180,0.000045
Laptop,ECDSA,Classical,Sign,180,0.000105
Laptop,ECDSA,Classical,Verify,180,0.000004
Laptop,ECDH,Classical,KeyGen,181,0.000493
Laptop,ECDH,Classical,SharedSecret,181,0.000050
Laptop,ECDSA,Classical,Sign,181,0.000107
Laptop,ECDSA,Classical,Verify,181,0.000004
Laptop,ECDH,Classical,KeyGen,182,0.000459
Laptop,ECDH,Classical,SharedSecret,182,0.000047
Laptop,ECDSA,Classical,Sign,182,0.000099
Laptop,ECDSA,Classical,Verify,182,0.000003
Laptop,ECDH,Classical,KeyGen,183,0.000469
Laptop,ECDH,Classical,SharedSecret,183,0.000045
Laptop,ECDSA,Classical,Sign,183,0.000102
Laptop,ECDSA,Classical,Verify,183,0.000004
Laptop,ECDH,Classical,KeyGen,184,0.000480
Laptop,ECDH,Classical,SharedSecret,184,0.000047
Laptop,ECDSA,Classical,Sign,184,0.000104
Laptop,ECDSA,Classical,Verify,184,0.000004
Laptop,ECDH,Classical,KeyGen,185,0.000450
Laptop,ECDH,Classical,SharedSecret,185,0.000045
Laptop,ECDSA,Classical,Sign,185,0.000098
Laptop,ECDSA,Classical,Verify,185,0.000003
Laptop,ECDH,Classical,KeyGen,186,0.000532
Laptop,ECDH,Classical,SharedSecret,186,0.000045
Laptop,ECDSA,Classical,Sign,186,0.000099
Laptop,ECDSA,Classical,Verify,186,0.000003
Laptop,ECDH,Classical,KeyGen,187,0.000475
Laptop,ECDH,Classical,SharedSecret,187,0.000045
Laptop,ECDSA,Classical,Sign,187,0.000098
Laptop,ECDSA,Classical,Verify,187,0.000004
Laptop,ECDH,Classical,KeyGen,188,0.000513
Laptop,ECDH,Classical,SharedSecret,188,0.000063
Laptop,ECDSA,Classical,Sign,188,0.000101
Laptop,ECDSA,Classical,Verify,188,0.000004
Laptop,ECDH,Classical,KeyGen,189,0.000535
Laptop,ECDH,Classical,SharedSecret,189,0.000045
Laptop,ECDSA,Classical,Sign,189,0.000100
Laptop,ECDSA,Classical,Verify,189,0.000003
Laptop,ECDH,Classical,KeyGen,190,0.000472
Laptop,ECDH,Classical,SharedSecret,190,0.000048
Laptop,ECDSA,Classical,Sign,190,0.000102
Laptop,ECDSA,Classical,Verify,190,0.000004
Laptop,ECDH,Classical,KeyGen,191,0.000461
Laptop,ECDH,Classical,SharedSecret,191,0.000047
Laptop,ECDSA,Classical,Sign,191,0.000100
Laptop,ECDSA,Classical,Verify,191,0.000004
Laptop,ECDH,Classical,KeyGen,192,0.000539
Laptop,ECDH,Classical,SharedSecret,192,0.000051
Laptop,ECDSA,Classical,Sign,192,0.000120
Laptop,ECDSA,Classical,Verify,192,0.000004
Laptop,ECDH,Classical,KeyGen,193,0.000453
Laptop,ECDH,Classical,SharedSecret,193,0.000048
Laptop,ECDSA,Classical,Sign,193,0.000100
Laptop,ECDSA,Classical,Verify,193,0.000004
Laptop,ECDH,Classical,KeyGen,194,0.000455
Laptop,ECDH,Classical,SharedSecret,194,0.000045
Laptop,ECDSA,Classical,Sign,194,0.000098
Laptop,ECDSA,Classical,Verify,194,0.000004
Laptop,ECDH,Classical,KeyGen,195,0.000449
Laptop,ECDH,Classical,SharedSecret,195,0.000045
Laptop,ECDSA,Classical,Sign,195,0.000101
Laptop,ECDSA,Classical,Verify,195,0.000004
Laptop,ECDH,Classical,KeyGen,196,0.000451
Laptop,ECDH,Classical,SharedSecret,196,0.000045
Laptop,ECDSA,Classical,Sign,196,0.000098
Laptop,ECDSA,Classical,Verify,196,0.000004
Laptop,ECDH,Classical,KeyGen,197,0.000444
Laptop,ECDH,Classical,SharedSecret,197,0.000048
Laptop,ECDSA,Classical,Sign,197,0.000099
Laptop,ECDSA,Classical,Verify,197,0.000004
Laptop,ECDH,Classical,KeyGen,198,0.000440
Laptop,ECDH,Classical,SharedSecret,198,0.000048
Laptop,ECDSA,Classical,Sign,198,0.000104
Laptop,ECDSA,Classical,Verify,198,0.000004
Laptop,ECDH,Classical,KeyGen,199,0.000484
Laptop,ECDH,Classical,SharedSecret,199,0.000045
Laptop,ECDSA,Classical,Sign,199,0.000100
Laptop,ECDSA,Classical,Verify,199,0.000004
Laptop,ECDH,Classical,KeyGen,200,0.000493
Laptop,ECDH,Classical,SharedSecret,200,0.000045
Laptop,ECDSA,Classical,Sign,200,0.000100
Laptop,ECDSA,Classical,Verify,200,0.000004
Laptop,ECDH,Classical,KeyGen,201,0.000461
Laptop,ECDH,Classical,SharedSecret,201,0.000048
Laptop,ECDSA,Classical,Sign,201,0.000104
Laptop,ECDSA,Classical,Verify,201,0.000004
Laptop,ECDH,Classical,KeyGen,202,0.000495
Laptop,ECDH,Classical,SharedSecret,202,0.000045
Laptop,ECDSA,Classical,Sign,202,0.000103
Laptop,ECDSA,Classical,Verify,202,0.000004
Laptop,ECDH,Classical,KeyGen,203,0.000464
Laptop,ECDH,Classical,SharedSecret,203,0.000049
Laptop,ECDSA,Classical,Sign,203,0.000103
Laptop,ECDSA,Classical,Verify,203,0.000004
Laptop,ECDH,Classical,KeyGen,204,0.000454
Laptop,ECDH,Classical,SharedSecret,204,0.000045
Laptop,ECDSA,Classical,Sign,204,0.000102
Laptop,ECDSA,Classical,Verify,204,0.000004
Laptop,ECDH,Classical,KeyGen,205,0.000481
Laptop,ECDH,Classical,SharedSecret,205,0.000045
Laptop,ECDSA,Classical,Sign,205,0.000102
Laptop,ECDSA,Classical,Verify,205,0.000003
Laptop,ECDH,Classical,KeyGen,206,0.000530
Laptop,ECDH,Classical,SharedSecret,206,0.000048
Laptop,ECDSA,Classical,Sign,206,0.000102
Laptop,ECDSA,Classical,Verify,206,0.000003
Laptop,ECDH,Classical,KeyGen,207,0.000457
Laptop,ECDH,Classical,SharedSecret,207,0.000048
Laptop,ECDSA,Classical,Sign,207,0.000100
Laptop,ECDSA,Classical,Verify,207,0.000004
Laptop,ECDH,Classical,KeyGen,208,0.000522
Laptop,ECDH,Classical,SharedSecret,208,0.000045
Laptop,ECDSA,Classical,Sign,208,0.000096
Laptop,ECDSA,Classical,Verify,208,0.000003
Laptop,ECDH,Classical,KeyGen,209,0.000519
Laptop,ECDH,Classical,SharedSecret,209,0.000051
Laptop,ECDSA,Classical,Sign,209,0.000099
Laptop,ECDSA,Classical,Verify,209,0.000004
Laptop,ECDH,Classical,KeyGen,210,0.000507
Laptop,ECDH,Classical,SharedSecret,210,0.000047
Laptop,ECDSA,Classical,Sign,210,0.000105
Laptop,ECDSA,Classical,Verify,210,0.000004
Laptop,ECDH,Classical,KeyGen,211,0.000590
Laptop,ECDH,Classical,SharedSecret,211,0.000045
Laptop,ECDSA,Classical,Sign,211,0.000124
Laptop,ECDSA,Classical,Verify,211,0.000004
Laptop,ECDH,Classical,KeyGen,212,0.000456
Laptop,ECDH,Classical,SharedSecret,212,0.000045
Laptop,ECDSA,Classical,Sign,212,0.000102
Laptop,ECDSA,Classical,Verify,212,0.000003
Laptop,ECDH,Classical,KeyGen,213,0.000465
Laptop,ECDH,Classical,SharedSecret,213,0.000052
Laptop,ECDSA,Classical,Sign,213,0.000111
Laptop,ECDSA,Classical,Verify,213,0.000004
Laptop,ECDH,Classical,KeyGen,214,0.000439
Laptop,ECDH,Classical,SharedSecret,214,0.000045
Laptop,ECDSA,Classical,Sign,214,0.000115
Laptop,ECDSA,Classical,Verify,214,0.000004
Laptop,ECDH,Classical,KeyGen,215,0.000460
Laptop,ECDH,Classical,SharedSecret,215,0.000049
Laptop,ECDSA,Classical,Sign,215,0.000097
Laptop,ECDSA,Classical,Verify,215,0.000003
Laptop,ECDH,Classical,KeyGen,216,0.000451
Laptop,ECDH,Classical,SharedSecret,216,0.000048
Laptop,ECDSA,Classical,Sign,216,0.000102
Laptop,ECDSA,Classical,Verify,216,0.000003
Laptop,ECDH,Classical,KeyGen,217,0.000469
Laptop,ECDH,Classical,SharedSecret,217,0.000049
Laptop,ECDSA,Classical,Sign,217,0.000119
Laptop,ECDSA,Classical,Verify,217,0.000004
Laptop,ECDH,Classical,KeyGen,218,0.000456
Laptop,ECDH,Classical,SharedSecret,218,0.000048
Laptop,ECDSA,Classical,Sign,218,0.000098
Laptop,ECDSA,Classical,Verify,218,0.000003
Laptop,ECDH,Classical,KeyGen,219,0.000540
Laptop,ECDH,Classical,SharedSecret,219,0.000046
Laptop,ECDSA,Classical,Sign,219,0.000098
Laptop,ECDSA,Classical,Verify,219,0.000003
Laptop,ECDH,Classical,KeyGen,220,0.000446
Laptop,ECDH,Classical,SharedSecret,220,0.000045
Laptop,ECDSA,Classical,Sign,220,0.000100
Laptop,ECDSA,Classical,Verify,220,0.000004
Laptop,ECDH,Classical,KeyGen,221,0.000459
Laptop,ECDH,Classical,SharedSecret,221,0.000048
Laptop,ECDSA,Classical,Sign,221,0.000100
Laptop,ECDSA,Classical,Verify,221,0.000004
Laptop,ECDH,Classical,KeyGen,222,0.000461
Laptop,ECDH,Classical,SharedSecret,222,0.000048
Laptop,ECDSA,Classical,Sign,222,0.000101
Laptop,ECDSA,Classical,Verify,222,0.000003
Laptop,ECDH,Classical,KeyGen,223,0.000437
Laptop,ECDH,Classical,SharedSecret,223,0.000046
Laptop,ECDSA,Classical,Sign,223,0.000097
Laptop,ECDSA,Classical,Verify,223,0.000004
Laptop,ECDH,Classical,KeyGen,224,0.000521
Laptop,ECDH,Classical,SharedSecret,224,0.000049
Laptop,ECDSA,Classical,Sign,224,0.000100
Laptop,ECDSA,Classical,Verify,224,0.000004
Laptop,ECDH,Classical,KeyGen,225,0.000470
Laptop,ECDH,Classical,SharedSecret,225,0.000045
Laptop,ECDSA,Classical,Sign,225,0.000102
Laptop,ECDSA,Classical,Verify,225,0.000004
Laptop,ECDH,Classical,KeyGen,226,0.000449
Laptop,ECDH,Classical,SharedSecret,226,0.000048
Laptop,ECDSA,Classical,Sign,226,0.000105
Laptop,ECDSA,Classical,Verify,226,0.000003
Laptop,ECDH,Classical,KeyGen,227,0.000536
Laptop,ECDH,Classical,SharedSecret,227,0.000047
Laptop,ECDSA,Classical,Sign,227,0.000110
Laptop,ECDSA,Classical,Verify,227,0.000004
Laptop,ECDH,Classical,KeyGen,228,0.000463
Laptop,ECDH,Classical,SharedSecret,228,0.000045
Laptop,ECDSA,Classical,Sign,228,0.000099
Laptop,ECDSA,Classical,Verify,228,0.000004
Laptop,ECDH,Classical,KeyGen,229,0.000442
Laptop,ECDH,Classical,SharedSecret,229,0.000045
Laptop,ECDSA,Classical,Sign,229,0.000099
Laptop,ECDSA,Classical,Verify,229,0.000004
Laptop,ECDH,Classical,KeyGen,230,0.000516
Laptop,ECDH,Classical,SharedSecret,230,0.000049
Laptop,ECDSA,Classical,Sign,230,0.000112
Laptop,ECDSA,Classical,Verify,230,0.000004
Laptop,ECDH,Classical,KeyGen,231,0.000457
Laptop,ECDH,Classical,SharedSecret,231,0.000045
Laptop,ECDSA,Classical,Sign,231,0.000100
Laptop,ECDSA,Classical,Verify,231,0.000003
Laptop,ECDH,Classical,KeyGen,232,0.000453
Laptop,ECDH,Classical,SharedSecret,232,0.000048
Laptop,ECDSA,Classical,Sign,232,0.000102
Laptop,ECDSA,Classical,Verify,232,0.000004
Laptop,ECDH,Classical,KeyGen,233,0.000456
Laptop,ECDH,Classical,SharedSecret,233,0.000045
Laptop,ECDSA,Classical,Sign,233,0.000170
Laptop,ECDSA,Classical,Verify,233,0.000004
Laptop,ECDH,Classical,KeyGen,234,0.000442
Laptop,ECDH,Classical,SharedSecret,234,0.000048
Laptop,ECDSA,Classical,Sign,234,0.000099
Laptop,ECDSA,Classical,Verify,234,0.000003
Laptop,ECDH,Classical,KeyGen,235,0.000453
Laptop,ECDH,Classical,SharedSecret,235,0.000046
Laptop,ECDSA,Classical,Sign,235,0.000101
Laptop,ECDSA,Classical,Verify,235,0.000004
Laptop,ECDH,Classical,KeyGen,236,0.000472
Laptop,ECDH,Classical,SharedSecret,236,0.000048
Laptop,ECDSA,Classical,Sign,236,0.000104
Laptop,ECDSA,Classical,Verify,236,0.000003
Laptop,ECDH,Classical,KeyGen,237,0.000497
Laptop,ECDH,Classical,SharedSecret,237,0.000048
Laptop,ECDSA,Classical,Sign,237,0.000098
Laptop,ECDSA,Classical,Verify,237,0.000004
Laptop,ECDH,Classical,KeyGen,238,0.000478
Laptop,ECDH,Classical,SharedSecret,238,0.000045
Laptop,ECDSA,Classical,Sign,238,0.000102
Laptop,ECDSA,Classical,Verify,238,0.000004
Laptop,ECDH,Classical,KeyGen,239,0.000481
Laptop,ECDH,Classical,SharedSecret,239,0.000048
Laptop,ECDSA,Classical,Sign,239,0.000102
Laptop,ECDSA,Classical,Verify,239,0.000004
Laptop,ECDH,Classical,KeyGen,240,0.000474
Laptop,ECDH,Classical,SharedSecret,240,0.000051
Laptop,ECDSA,Classical,Sign,240,0.000107
Laptop,ECDSA,Classical,Verify,240,0.000004
Laptop,ECDH,Classical,KeyGen,241,0.000616
Laptop,ECDH,Classical,SharedSecret,241,0.000047
Laptop,ECDSA,Classical,Sign,241,0.000108
Laptop,ECDSA,Classical,Verify,241,0.000004
Laptop,ECDH,Classical,KeyGen,242,0.000485
Laptop,ECDH,Classical,SharedSecret,242,0.000047
Laptop,ECDSA,Classical,Sign,242,0.000104
Laptop,ECDSA,Classical,Verify,242,0.000004
Laptop,ECDH,Classical,KeyGen,243,0.000445
Laptop,ECDH,Classical,SharedSecret,243,0.000048
Laptop,ECDSA,Classical,Sign,243,0.000102
Laptop,ECDSA,Classical,Verify,243,0.000004
Laptop,ECDH,Classical,KeyGen,244,0.000460
Laptop,ECDH,Classical,SharedSecret,244,0.000048
Laptop,ECDSA,Classical,Sign,244,0.000102
Laptop,ECDSA,Classical,Verify,244,0.000004
Laptop,ECDH,Classical,KeyGen,245,0.000458
Laptop,ECDH,Classical,SharedSecret,245,0.000048
Laptop,ECDSA,Classical,Sign,245,0.000103
Laptop,ECDSA,Classical,Verify,245,0.000004
Laptop,ECDH,Classical,KeyGen,246,0.000450
Laptop,ECDH,Classical,SharedSecret,246,0.000049
Laptop,ECDSA,Classical,Sign,246,0.000100
Laptop,ECDSA,Classical,Verify,246,0.000003
Laptop,ECDH,Classical,KeyGen,247,0.000460
Laptop,ECDH,Classical,SharedSecret,247,0.000045
Laptop,ECDSA,Classical,Sign,247,0.000097
Laptop,ECDSA,Classical,Verify,247,0.000004
Laptop,ECDH,Classical,KeyGen,248,0.000435
Laptop,ECDH,Classical,SharedSecret,248,0.000045
Laptop,ECDSA,Classical,Sign,248,0.000119
Laptop,ECDSA,Classical,Verify,248,0.000004
Laptop,ECDH,Classical,KeyGen,249,0.000487
Laptop,ECDH,Classical,SharedSecret,249,0.000049
Laptop,ECDSA,Classical,Sign,249,0.000103
Laptop,ECDSA,Classical,Verify,249,0.000004
Laptop,ECDH,Classical,KeyGen,250,0.000501
Laptop,ECDH,Classical,SharedSecret,250,0.000045
Laptop,ECDSA,Classical,Sign,250,0.000098
Laptop,ECDSA,Classical,Verify,250,0.000003
Laptop,ECDH,Classical,KeyGen,251,0.000461
Laptop,ECDH,Classical,SharedSecret,251,0.000045
Laptop,ECDSA,Classical,Sign,251,0.000098
Laptop,ECDSA,Classical,Verify,251,0.000003
Laptop,ECDH,Classical,KeyGen,252,0.000480
Laptop,ECDH,Classical,SharedSecret,252,0.000048
Laptop,ECDSA,Classical,Sign,252,0.000100
Laptop,ECDSA,Classical,Verify,252,0.000003
Laptop,ECDH,Classical,KeyGen,253,0.000472
Laptop,ECDH,Classical,SharedSecret,253,0.000045
Laptop,ECDSA,Classical,Sign,253,0.000099
Laptop,ECDSA,Classical,Verify,253,0.000003
Laptop,ECDH,Classical,KeyGen,254,0.000446
Laptop,ECDH,Classical,SharedSecret,254,0.000048
Laptop,ECDSA,Classical,Sign,254,0.000105
Laptop,ECDSA,Classical,Verify,254,0.000004
Laptop,ECDH,Classical,KeyGen,255,0.000453
Laptop,ECDH,Classical,SharedSecret,255,0.000048
Laptop,ECDSA,Classical,Sign,255,0.000105
Laptop,ECDSA,Classical,Verify,255,0.000003
Laptop,ECDH,Classical,KeyGen,256,0.000469
Laptop,ECDH,Classical,SharedSecret,256,0.000049
Laptop,ECDSA,Classical,Sign,256,0.000104
Laptop,ECDSA,Classical,Verify,256,0.000004
Laptop,ECDH,Classical,KeyGen,257,0.000479
Laptop,ECDH,Classical,SharedSecret,257,0.000045
Laptop,ECDSA,Classical,Sign,257,0.000100
Laptop,ECDSA,Classical,Verify,257,0.000004
Laptop,ECDH,Classical,KeyGen,258,0.000472
Laptop,ECDH,Classical,SharedSecret,258,0.000049
Laptop,ECDSA,Classical,Sign,258,0.000105
Laptop,ECDSA,Classical,Verify,258,0.000004
Laptop,ECDH,Classical,KeyGen,259,0.000437
Laptop,ECDH,Classical,SharedSecret,259,0.000049
Laptop,ECDSA,Classical,Sign,259,0.000099
Laptop,ECDSA,Classical,Verify,259,0.000003
Laptop,ECDH,Classical,KeyGen,260,0.000446
Laptop,ECDH,Classical,SharedSecret,260,0.000047
Laptop,ECDSA,Classical,Sign,260,0.000099
Laptop,ECDSA,Classical,Verify,260,0.000003
Laptop,ECDH,Classical,KeyGen,261,0.000474
Laptop,ECDH,Classical,SharedSecret,261,0.000049
Laptop,ECDSA,Classical,Sign,261,0.000103
